id,width,height,hotspot_x,hotspot_y,visible_pixels,visible_colors,aspect_ratio,localization_family
701,68,104,46,36,40,2,0.654,
702,74,110,43,33,328,3,0.673,
703,76,112,42,32,264,3,0.679,
704,72,108,44,34,200,3,0.667,
705,74,108,44,33,269,3,0.685,
706,71,108,45,35,1186,3,0.657,
707,93,117,29,37,1979,3,0.795,
708,110,138,23,40,2695,3,0.797,
709,116,157,22,44,3353,3,0.739,
710,117,164,22,50,3837,3,0.713,
711,117,165,22,57,4180,3,0.709,
712,116,162,23,65,4329,3,0.716,
713,116,155,23,75,4287,3,0.748,
714,113,147,25,87,3955,3,0.769,
715,101,136,32,100,3518,3,0.743,
716,95,119,32,118,2841,3,0.798,
717,93,97,33,142,2198,3,0.959,
718,84,79,37,171,1784,4,1.063,
719,56,50,52,204,1557,5,1.120,
720,71,47,45,209,1918,3,1.511,
721,86,52,37,206,2505,3,1.654,
722,95,56,34,206,2429,3,1.696,
723,95,58,34,204,2349,3,1.638,
724,96,58,34,204,1676,3,1.655,
725,97,56,32,206,1494,3,1.732,
726,94,52,35,209,496,2,1.808,
727,91,49,36,212,264,2,1.857,
728,91,56,35,210,2942,4,1.625,
729,96,100,33,169,7017,4,0.960,
730,98,158,31,113,11750,5,0.620,
731,105,246,27,28,17895,5,0.427,
732,102,255,27,19,18841,5,0.400,
733,101,265,27,9,14417,5,0.381,
734,85,190,38,10,9513,5,0.447,
735,85,116,38,22,4021,3,0.733,
736,70,75,46,38,1449,3,0.933,
737,70,65,46,51,638,2,1.077,
738,60,52,46,78,221,2,1.154,
739,59,51,46,249,2096,11,1.157,
740,68,60,36,234,2428,10,1.133,
741,68,60,56,234,2428,10,1.133,
742,37,38,62,185,1054,12,0.974,
743,27,39,67,184,796,10,0.692,
744,14,40,73,184,436,9,0.350,
745,12,40,74,184,379,10,0.300,
746,26,39,67,184,749,11,0.667,
747,36,38,62,185,1031,12,0.947,
748,40,37,60,185,1162,14,1.081,
749,40,37,60,185,1132,12,1.081,
750,33,39,64,184,943,11,0.846,
751,21,39,70,184,619,9,0.538,
752,6,38,77,184,220,6,0.158,
753,20,40,70,184,577,12,0.500,
754,32,39,64,184,911,11,0.821,
755,38,37,61,185,1110,13,1.027,
756,40,37,60,185,1166,14,1.081,
757,67,63,45,172,2123,16,1.063,
758,84,85,39,162,2982,16,0.988,
759,87,87,37,161,3530,16,1.000,
760,87,87,37,161,3231,16,1.000,
761,87,87,37,161,2590,16,1.000,
762,87,87,37,161,1876,16,1.000,
763,73,74,42,162,2196,16,0.986,
764,82,83,39,163,2815,16,0.988,
765,83,83,39,163,2959,16,1.000,
766,84,83,38,163,2654,16,1.012,
767,83,80,39,163,2228,16,1.038,
768,86,74,37,163,2117,16,1.162,
769,80,81,39,163,1888,16,0.988,
770,75,64,39,183,1678,16,1.172,
771,52,61,51,183,1447,16,0.852,
772,48,60,55,182,1521,16,0.800,
773,48,45,56,181,1634,17,1.067,
774,52,49,54,179,1892,17,1.061,
775,52,49,54,179,1892,20,1.061,
776,52,49,54,179,1892,19,1.061,
777,52,49,54,179,1892,16,1.061,
778,52,49,54,179,1892,13,1.061,
779,52,49,54,179,1892,7,1.061,
780,52,49,54,179,1892,3,1.061,
781,67,55,46,177,2849,3,1.218,
782,59,69,50,170,3155,3,0.855,
783,45,85,57,162,2985,3,0.529,
784,19,115,70,148,1781,3,0.165,
785,7,129,76,140,847,3,0.054,
786,3,137,78,140,407,2,0.022,
787,3,136,78,140,191,2,0.022,
788,3,135,78,141,96,2,0.022,
789,33,57,64,146,726,10,0.579,
790,53,44,54,153,738,11,1.205,
791,65,28,48,161,738,10,2.321,
792,70,22,46,164,752,11,3.182,
793,61,32,50,159,755,11,1.906,
794,42,50,60,150,728,11,0.840,
795,28,60,67,144,725,10,0.467,
796,27,61,67,144,722,11,0.443,
797,41,52,60,149,735,11,0.788,
798,60,33,50,158,740,10,1.818,
799,68,23,47,163,751,11,2.957,
800,66,27,48,161,746,10,2.444,
801,52,41,55,154,734,11,1.268,
802,33,56,64,146,725,10,0.589,
803,21,63,70,143,740,9,0.333,
804,87,175,36,100,775,14,0.497,
805,93,181,33,97,1027,15,0.514,
806,95,183,32,96,971,15,0.519,
807,91,179,34,98,915,14,0.508,
808,90,179,35,98,958,13,0.503,
809,91,162,36,105,1485,13,0.562,
810,99,162,32,105,2246,14,0.611,
811,102,148,31,109,2587,14,0.689,
812,109,133,26,113,2879,14,0.820,
813,112,120,24,115,3096,14,0.933,
814,112,117,24,114,3229,14,0.957,
815,112,117,24,114,3223,14,0.957,
816,112,117,24,114,3253,14,0.957,
817,111,116,24,115,3077,13,0.957,
818,109,116,25,115,2800,13,0.940,
819,104,115,26,116,2447,13,0.904,
820,73,89,41,132,1631,12,0.820,
821,52,66,52,143,1204,9,0.788,
822,28,63,66,143,876,8,0.444,
823,23,65,69,142,883,5,0.354,
824,23,65,69,142,883,5,0.354,
825,25,67,68,141,1025,6,0.373,
826,27,69,67,140,1167,3,0.391,
827,29,71,66,139,1310,3,0.408,
828,33,138,64,116,2730,3,0.239,
829,59,152,51,117,1678,2,0.388,
830,99,136,31,138,1808,2,0.728,
831,113,128,24,162,1392,2,0.883,
832,113,134,24,164,696,2,0.843,
833,98,134,25,164,233,2,0.731,
834,98,133,25,165,100,2,0.737,
847,59,50,46,249,1997,15,1.180,
848,57,48,47,250,1848,10,1.188,
849,57,48,47,250,1848,8,1.188,
850,57,48,47,250,1848,3,1.188,
851,57,48,47,250,1848,2,1.188,
852,59,50,46,249,1996,2,1.180,
853,59,50,46,249,1849,2,1.180,
854,52,50,46,249,1365,2,1.040,
855,45,50,46,249,1117,2,0.900,
856,41,50,46,249,906,2,0.820,
857,37,49,46,249,514,2,0.755,
858,30,48,46,249,101,2,0.625,
859,14,30,46,258,31,2,0.467,
860,58,59,56,234,2231,12,0.983,
861,58,59,56,234,2231,10,0.983,
862,58,59,56,234,2231,7,0.983,
863,58,59,56,234,2231,3,0.983,
864,58,59,56,234,2231,2,0.983,
865,60,61,55,233,2402,2,0.984,
866,60,61,55,233,2132,2,0.984,
867,50,59,65,233,1665,2,0.847,
868,45,55,70,233,1332,2,0.818,
869,41,54,74,233,729,2,0.759,
870,36,53,79,233,413,2,0.679,
871,31,53,84,233,241,2,0.585,
872,18,45,97,241,93,2,0.400,
873,58,59,46,234,2231,12,0.983,
874,58,59,46,234,2231,10,0.983,
875,58,59,46,234,2231,7,0.983,
876,58,59,46,234,2231,3,0.983,
877,58,59,46,234,2231,2,0.983,
878,60,61,45,233,2402,2,0.984,
879,60,61,45,233,2132,2,0.984,
880,50,59,45,233,1665,2,0.847,
881,45,55,45,233,1332,2,0.818,
882,41,54,45,233,729,2,0.759,
883,36,53,45,233,413,2,0.679,
884,31,53,45,233,241,2,0.585,
885,18,45,45,241,93,2,0.400,
886,59,50,55,249,1997,15,1.180,
887,57,48,56,250,1848,10,1.188,
888,57,48,56,250,1848,8,1.188,
889,57,48,56,250,1848,3,1.188,
890,57,48,56,250,1848,2,1.188,
891,59,50,55,249,1996,2,1.180,
892,59,50,55,249,1849,2,1.180,
893,52,50,62,249,1365,2,1.040,
894,45,50,69,249,1117,2,0.900,
895,41,50,73,249,906,2,0.820,
896,37,49,77,249,514,2,0.755,
897,30,48,84,249,101,2,0.625,
898,14,30,100,258,31,2,0.467,
899,146,146,0,0,21136,13,1.000,
900,30,76,64,108,833,20,0.395,
901,44,70,57,112,836,19,0.629,
902,55,53,52,121,799,19,1.038,
903,58,28,51,133,752,14,2.071,
904,53,24,54,135,683,15,2.208,
905,41,47,60,124,712,16,0.872,
906,22,65,69,115,786,16,0.338,
907,21,75,70,109,833,16,0.280,
908,38,74,62,109,827,16,0.514,
909,50,62,56,115,815,18,0.806,
910,58,41,52,126,783,18,1.415,
911,57,20,52,137,731,16,2.850,
912,47,37,57,127,686,16,1.270,
913,32,57,64,116,755,15,0.561,
914,18,81,71,100,805,18,0.222,
915,18,83,71,98,825,19,0.217,
916,18,85,71,96,833,19,0.212,
917,18,84,71,97,902,19,0.214,
918,26,81,67,100,963,19,0.321,
919,34,75,63,106,1056,19,0.453,
920,38,71,61,110,1052,19,0.535,
921,42,71,59,110,1092,19,0.592,
922,44,71,58,110,1102,18,0.620,
923,48,71,56,110,1099,18,0.676,
924,50,71,55,110,1066,18,0.704,
925,48,71,56,110,1000,18,0.676,
926,46,71,57,110,986,18,0.648,
927,40,71,60,110,998,18,0.563,
928,32,71,64,110,963,18,0.451,
929,24,74,68,110,918,18,0.324,
930,18,77,71,110,875,17,0.234,
931,18,79,71,110,805,17,0.228,
932,18,81,71,110,825,18,0.222,
933,20,83,70,110,833,18,0.241,
934,23,82,69,110,841,18,0.280,
935,26,79,67,110,805,17,0.329,
936,34,71,63,110,800,16,0.479,
937,40,71,60,110,800,16,0.563,
938,44,71,58,110,800,16,0.620,
939,46,71,57,110,800,16,0.648,
940,44,71,58,110,800,16,0.620,
941,40,71,60,110,800,16,0.563,
942,34,71,63,110,801,16,0.479,
943,26,71,67,110,800,16,0.366,
944,20,71,70,110,800,16,0.282,
945,18,71,71,110,799,10,0.254,
946,18,71,71,110,800,6,0.254,
947,18,71,71,110,800,4,0.254,
948,18,71,71,110,800,3,0.254,
949,18,71,71,110,800,2,0.254,
950,29,77,65,106,1757,2,0.377,
951,13,103,73,109,1095,2,0.126,
952,5,133,77,125,621,2,0.038,
953,3,135,78,143,401,2,0.022,
954,1,133,79,157,133,1,0.008,
955,1,118,79,172,78,1,0.008,
956,1,66,79,224,23,1,0.015,
957,1,47,79,243,7,1,0.021,
958,37,45,62,151,1167,16,0.822,
959,43,39,59,154,1119,18,1.103,
960,45,30,58,157,1142,19,1.500,
961,46,40,57,152,1181,21,1.150,
962,44,46,58,149,1153,19,0.957,
963,40,45,60,150,1047,17,0.889,
964,33,44,63,151,1174,14,0.750,
965,33,46,61,150,1193,16,0.717,
966,41,43,57,152,1137,21,0.953,
967,45,34,55,156,1139,21,1.324,
968,46,35,55,158,1171,21,1.314,
969,45,44,56,153,1172,16,1.023,
970,43,46,57,152,1113,15,0.935,
971,37,44,60,152,1117,14,0.841,
972,30,46,65,151,1199,15,0.652,
973,30,46,65,151,1199,17,0.652,
974,30,46,65,151,1199,19,0.652,
975,30,46,65,151,1199,19,0.652,
976,30,55,65,142,1240,20,0.545,
977,34,80,61,117,1323,20,0.425,
978,31,112,64,85,1409,20,0.277,
979,31,137,64,60,1494,20,0.226,
980,31,166,64,31,1572,20,0.187,
981,31,184,64,13,1605,20,0.168,
982,31,196,64,1,1597,19,0.158,
983,31,174,64,23,1564,15,0.178,
984,31,182,64,23,1610,24,0.170,
985,31,191,64,23,1683,24,0.162,
986,41,198,56,23,1731,24,0.207,
987,51,202,49,23,1761,24,0.252,
988,63,205,45,23,1824,24,0.307,
989,70,209,43,23,1700,23,0.335,
990,67,213,49,23,1645,21,0.315,
991,73,216,46,23,1579,19,0.338,
992,31,174,64,23,1564,19,0.178,
993,31,174,64,23,1564,15,0.178,
994,31,166,64,31,1525,15,0.187,
995,31,132,64,65,1429,15,0.235,
996,31,96,64,101,1318,15,0.323,
997,31,73,64,124,1232,15,0.425,
998,30,46,65,151,1201,15,0.652,
999,30,46,65,151,1201,16,0.652,
1000,30,46,65,151,1094,16,0.652,
1001,29,46,66,151,867,15,0.630,
1002,29,45,66,151,521,9,0.644,
1003,29,43,66,151,356,7,0.674,
1004,31,44,65,150,352,2,0.705,
1005,27,14,67,150,273,2,1.929,
1006,17,19,72,247,231,4,0.895,
1007,63,73,49,220,3527,3,0.863,
1008,81,103,40,197,6463,4,0.786,
1009,91,109,35,191,7683,3,0.835,
1010,83,105,39,195,6723,5,0.790,
1011,71,141,45,159,7799,3,0.504,
1012,57,181,52,119,8133,4,0.315,
1013,29,249,66,51,5905,3,0.116,
1014,9,259,75,41,2111,3,0.035,
1015,3,274,78,24,818,2,0.011,
1016,3,273,78,25,531,2,0.011,
1017,3,273,78,24,80,2,0.011,
1018,23,9,28,16,83,1,2.556,
1019,17,27,72,256,312,14,0.630,
1020,17,27,72,256,319,13,0.630,
1021,17,27,72,256,323,13,0.630,
1022,17,27,72,256,319,13,0.630,
1023,17,27,72,256,320,13,0.630,
1024,17,27,72,256,319,13,0.630,
1025,17,27,72,256,320,13,0.630,
1026,17,27,72,256,319,13,0.630,
1027,17,27,72,256,320,13,0.630,
1028,19,27,72,256,340,19,0.704,
1029,22,27,72,256,356,19,0.815,
1030,22,27,72,256,357,19,0.815,
1031,22,27,72,256,356,19,0.815,
1032,22,27,72,256,350,18,0.815,
1033,22,27,72,256,356,19,0.815,
1034,22,27,72,256,357,19,0.815,
1035,20,28,73,255,352,18,0.714,
1036,18,28,73,255,335,17,0.643,
1037,17,29,73,254,342,17,0.586,
1038,17,36,73,247,355,19,0.472,
1039,17,43,74,240,357,17,0.395,
1040,17,50,73,233,356,20,0.340,
1041,16,54,73,229,354,17,0.296,
1042,17,58,72,224,354,19,0.293,
1043,16,61,72,221,358,18,0.262,
1044,17,64,72,218,351,19,0.266,
1045,16,66,73,217,351,17,0.242,
1046,17,67,73,216,355,20,0.254,
1047,17,65,74,218,361,19,0.262,
1048,17,62,73,221,358,20,0.274,
1049,16,58,73,225,357,18,0.276,
1050,16,53,72,229,362,18,0.302,
1051,15,48,72,234,368,20,0.313,
1052,16,43,72,239,362,20,0.372,
1053,16,38,73,245,359,19,0.421,
1054,16,31,73,252,340,15,0.516,
1055,16,30,73,253,335,13,0.533,
1056,16,30,73,253,335,13,0.533,
1057,16,30,73,253,335,13,0.533,
1058,16,28,73,255,326,12,0.571,
1059,16,28,73,255,323,13,0.571,
1060,16,26,72,256,321,20,0.615,
1061,16,26,72,256,321,20,0.615,
1062,16,26,72,256,321,20,0.615,
1063,16,26,72,256,324,18,0.615,
1064,16,26,72,256,322,18,0.615,
1065,16,26,72,256,323,18,0.615,
1066,16,26,72,256,320,17,0.615,
1067,16,26,72,256,319,18,0.615,
1068,16,26,72,256,320,18,0.615,
1069,16,26,72,256,319,18,0.615,
1070,16,26,72,256,319,17,0.615,
1071,16,26,72,256,319,18,0.615,
1072,16,26,72,256,320,18,0.615,
1073,16,26,72,256,319,18,0.615,
1074,16,26,72,256,319,17,0.615,
1075,16,26,72,256,319,18,0.615,
1076,16,26,72,256,320,18,0.615,
1077,16,26,72,256,319,19,0.615,
1078,16,26,72,256,319,19,0.615,
1079,16,26,72,256,319,19,0.615,
1080,16,26,72,256,319,19,0.615,
1081,16,26,72,256,319,19,0.615,
1082,16,26,72,256,319,19,0.615,
1083,16,26,72,256,319,18,0.615,
1084,16,26,72,256,319,18,0.615,
1085,16,26,72,256,326,24,0.615,
1086,18,26,70,256,330,24,0.692,
1087,18,26,70,256,330,24,0.692,
1088,19,26,69,256,341,26,0.731,
1089,21,26,67,256,350,26,0.808,
1090,22,26,67,256,359,25,0.846,
1091,22,26,67,256,362,26,0.846,
1092,22,26,67,256,359,25,0.846,
1093,22,26,67,256,362,26,0.846,
1094,22,26,67,256,359,25,0.846,
1095,22,26,67,256,359,25,0.846,
1096,21,27,67,255,355,25,0.778,
1097,23,27,65,255,361,25,0.852,
1098,21,35,67,247,362,25,0.600,
1099,18,40,69,241,357,23,0.450,
1100,17,46,69,235,362,25,0.370,
1101,17,51,70,230,360,24,0.333,
1102,17,57,71,225,361,24,0.298,
1103,17,62,71,220,363,24,0.274,
1104,18,66,71,216,363,24,0.273,
1105,16,67,72,215,359,23,0.239,
1106,17,68,71,214,359,24,0.250,
1107,17,67,70,214,356,23,0.254,
1108,17,66,69,215,362,25,0.258,
1109,17,63,70,218,364,24,0.270,
1110,17,61,71,221,364,24,0.279,
1111,16,57,72,225,370,24,0.281,
1112,17,51,72,231,366,23,0.333,
1113,16,44,72,238,374,23,0.364,
1114,17,38,71,244,368,25,0.447,
1115,17,30,71,252,349,23,0.567,
1116,17,29,71,253,343,23,0.586,
1117,17,29,71,253,343,19,0.586,
1118,17,29,71,253,343,18,0.586,
1119,17,27,71,255,332,17,0.630,
1120,16,26,72,256,321,18,0.615,
1121,16,26,72,256,321,18,0.615,
1122,16,26,72,256,321,19,0.615,
1123,17,27,71,256,312,14,0.630,
1124,17,27,71,256,319,13,0.630,
1125,17,27,71,256,323,13,0.630,
1126,17,27,71,256,319,13,0.630,
1127,17,27,71,256,320,13,0.630,
1128,17,27,71,256,319,13,0.630,
1129,17,27,71,256,320,13,0.630,
1130,17,27,71,256,319,13,0.630,
1131,17,27,71,256,320,13,0.630,
1132,19,27,69,256,340,19,0.704,
1133,22,27,66,256,356,19,0.815,
1134,22,27,66,256,357,19,0.815,
1135,22,27,66,256,356,19,0.815,
1136,22,27,66,256,350,18,0.815,
1137,22,27,66,256,356,19,0.815,
1138,22,27,66,256,357,19,0.815,
1139,20,28,67,255,352,18,0.714,
1140,18,28,69,255,335,17,0.643,
1141,17,29,70,254,342,17,0.586,
1142,17,36,70,247,355,19,0.472,
1143,17,43,69,240,357,17,0.395,
1144,17,50,70,233,356,20,0.340,
1145,16,54,71,229,354,17,0.296,
1146,17,58,71,224,354,19,0.293,
1147,16,61,72,221,358,18,0.262,
1148,17,64,71,218,351,19,0.266,
1149,16,66,71,217,351,17,0.242,
1150,17,67,70,216,355,20,0.254,
1151,17,65,69,218,361,19,0.262,
1152,17,62,70,221,358,20,0.274,
1153,16,58,71,225,357,18,0.276,
1154,16,53,72,229,362,18,0.302,
1155,15,48,73,234,368,20,0.313,
1156,16,43,72,239,362,20,0.372,
1157,16,38,71,245,359,19,0.421,
1158,16,31,71,252,340,15,0.516,
1159,16,30,71,253,335,13,0.533,
1160,16,30,71,253,335,13,0.533,
1161,16,30,71,253,335,13,0.533,
1162,16,28,71,255,326,12,0.571,
1163,16,28,71,255,323,13,0.571,
1164,16,26,72,256,321,20,0.615,
1165,16,26,72,256,321,20,0.615,
1166,16,26,72,256,321,20,0.615,
1167,16,26,72,256,324,18,0.615,
1168,16,26,72,256,322,18,0.615,
1169,16,26,72,256,323,18,0.615,
1170,16,26,72,256,320,17,0.615,
1171,16,26,72,256,319,18,0.615,
1172,16,26,72,256,320,18,0.615,
1173,16,26,72,256,319,18,0.615,
1174,16,26,72,256,319,17,0.615,
1175,16,26,72,256,319,18,0.615,
1176,16,26,72,256,320,18,0.615,
1177,16,26,72,256,319,18,0.615,
1178,16,26,72,256,319,17,0.615,
1179,16,26,72,256,319,18,0.615,
1180,16,26,72,256,320,18,0.615,
1181,16,26,72,256,319,19,0.615,
1182,16,26,72,256,319,19,0.615,
1183,16,26,72,256,319,19,0.615,
1184,16,26,72,256,319,19,0.615,
1185,16,26,72,256,319,19,0.615,
1186,16,26,72,256,319,19,0.615,
1187,16,26,72,256,319,18,0.615,
1188,16,26,72,256,319,18,0.615,
1189,16,26,72,256,326,24,0.615,
1190,18,26,72,256,330,24,0.692,
1191,18,26,72,256,330,24,0.692,
1192,19,26,72,256,341,26,0.731,
1193,21,26,72,256,350,26,0.808,
1194,22,26,71,256,359,25,0.846,
1195,22,26,71,256,362,26,0.846,
1196,22,26,71,256,359,25,0.846,
1197,22,26,71,256,362,26,0.846,
1198,22,26,71,256,359,25,0.846,
1199,22,26,71,256,359,25,0.846,
1200,21,27,72,255,355,25,0.778,
1201,23,27,72,255,361,25,0.852,
1202,21,35,72,247,362,25,0.600,
1203,18,40,73,241,357,23,0.450,
1204,17,46,74,235,362,25,0.370,
1205,17,51,73,230,360,24,0.333,
1206,17,57,72,225,361,24,0.298,
1207,17,62,72,220,363,24,0.274,
1208,18,66,71,216,363,24,0.273,
1209,16,67,72,215,359,23,0.239,
1210,17,68,72,214,359,24,0.250,
1211,17,67,73,214,356,23,0.254,
1212,17,66,74,215,362,25,0.258,
1213,17,63,73,218,364,24,0.270,
1214,17,61,72,221,364,24,0.279,
1215,16,57,72,225,370,24,0.281,
1216,17,51,71,231,366,23,0.333,
1217,16,44,72,238,374,23,0.364,
1218,17,38,72,244,368,25,0.447,
1219,17,30,72,252,349,23,0.567,
1220,17,29,72,253,343,23,0.586,
1221,17,29,72,253,343,19,0.586,
1222,17,29,72,253,343,18,0.586,
1223,17,27,72,255,332,17,0.630,
1224,16,26,72,256,321,18,0.615,
1225,16,26,72,256,321,18,0.615,
1226,16,26,72,256,321,19,0.615,
1227,17,28,72,86,337,14,0.607,
1228,18,28,72,85,342,14,0.643,
1229,17,29,72,84,352,14,0.586,
1230,17,27,72,85,337,14,0.630,
1231,17,26,72,86,332,14,0.654,
1232,17,28,72,85,335,14,0.607,
1233,17,29,72,84,351,14,0.586,
1234,18,28,72,85,347,14,0.643,
1235,16,28,72,255,333,18,0.571,
1236,16,28,72,255,330,18,0.571,
1237,16,26,72,256,319,18,0.615,
1238,16,26,72,256,328,18,0.615,
1239,16,26,72,256,330,18,0.615,
1240,17,27,71,255,341,18,0.630,
1241,18,25,71,256,322,18,0.720,
1242,17,28,71,256,334,18,0.607,
1243,17,28,71,86,337,14,0.607,
1244,18,28,70,85,342,14,0.643,
1245,17,29,71,84,352,14,0.586,
1246,17,27,71,85,337,14,0.630,
1247,17,26,71,86,332,14,0.654,
1248,17,28,71,85,335,14,0.607,
1249,17,29,71,84,351,14,0.586,
1250,18,28,70,85,347,14,0.643,
1251,16,28,72,255,333,18,0.571,
1252,16,28,72,255,330,18,0.571,
1253,16,26,72,256,319,18,0.615,
1254,16,26,72,256,328,18,0.615,
1255,16,26,72,256,330,18,0.615,
1256,17,27,72,255,341,18,0.630,
1257,18,25,71,256,322,18,0.720,
1258,17,28,72,256,334,18,0.607,
1577,41,32,4,8,912,26,1.281,
1578,45,32,2,8,943,27,1.406,
1579,45,32,2,8,966,27,1.406,
1580,43,41,3,4,994,27,1.049,
1581,43,47,3,1,1011,27,0.915,
1582,41,47,4,1,1024,27,0.872,
1583,41,37,4,6,967,17,1.108,
1584,45,37,2,6,983,19,1.216,
1585,45,37,2,6,1000,18,1.216,
1586,43,41,3,4,1015,19,1.049,
1587,43,47,3,1,1040,18,0.915,
1588,41,47,4,1,1048,19,0.872,
1589,41,37,4,6,498,10,1.108,
1590,45,37,2,6,540,11,1.216,
1591,45,37,2,6,541,11,1.216,
1592,43,41,3,4,548,11,1.049,
1593,43,47,3,1,570,11,0.915,
1594,41,47,4,1,580,11,0.872,
1595,41,31,4,9,299,20,1.323,
1596,45,31,2,9,341,21,1.452,
1597,45,31,2,9,389,21,1.452,
1598,43,41,3,4,421,21,1.049,
1599,43,47,3,1,440,21,0.915,
1600,41,47,4,1,446,21,0.872,
1601,41,30,4,9,326,7,1.367,
1602,45,30,2,9,366,9,1.500,
1603,45,31,2,9,399,8,1.452,
1604,43,41,3,4,425,9,1.049,
1605,43,47,3,1,436,8,0.915,
1606,41,47,4,1,439,9,0.872,
1607,56,45,46,136,732,10,1.244,
1608,56,37,45,139,731,12,1.514,
1609,56,27,46,145,681,12,2.074,
1610,53,38,50,140,566,12,1.395,
1611,45,44,57,136,505,12,1.023,
1612,34,46,65,135,402,11,0.739,
1613,22,53,72,135,511,11,0.415,
1614,23,57,66,135,572,10,0.404,
1615,36,55,61,137,695,11,0.655,
1616,46,50,58,137,734,11,0.920,
1617,53,49,57,129,719,10,1.082,
1618,56,55,58,124,646,11,1.018,
1619,55,56,60,125,555,11,0.982,
1620,55,53,59,129,564,10,1.038,
1621,56,49,52,133,675,10,1.143,
1622,56,49,52,133,675,10,1.143,
1623,58,46,51,136,678,10,1.261,
1624,53,52,54,130,672,12,1.019,
1625,39,62,61,120,661,13,0.629,
1626,32,76,60,106,638,11,0.421,
1627,38,84,61,98,704,12,0.452,
1628,52,89,54,93,735,13,0.584,
1629,58,83,51,99,724,13,0.699,
1630,52,77,56,105,721,13,0.675,
1631,56,81,54,101,662,12,0.691,
1632,57,81,52,101,686,12,0.704,
1633,53,85,53,97,723,12,0.624,
1634,58,84,51,98,716,13,0.690,
1635,53,80,54,102,708,13,0.662,
1636,23,85,69,97,585,10,0.271,
1637,38,54,61,128,625,9,0.704,
1638,58,46,51,136,682,10,1.261,
1639,45,52,58,130,650,10,0.865,
1640,26,55,66,127,583,8,0.473,
1641,48,56,56,126,706,9,0.857,
1642,58,53,51,129,768,10,1.094,
1643,53,54,54,128,688,10,0.981,
1644,26,55,66,127,583,8,0.473,
1645,48,56,56,122,706,9,0.857,
1646,58,53,51,121,768,10,1.094,
1647,53,54,54,116,688,10,0.981,
1648,26,55,66,113,583,8,0.473,
1649,48,56,56,111,706,9,0.857,
1650,58,53,51,115,768,10,1.094,
1651,53,54,54,118,688,10,0.981,
1652,26,55,66,121,583,8,0.473,
1653,48,56,56,132,706,9,0.857,
1654,58,53,51,150,768,10,1.094,
1655,53,54,54,162,688,10,0.981,
1656,26,55,66,173,583,6,0.473,
1657,48,56,56,182,706,3,0.857,
1658,55,56,53,197,906,2,0.982,
1659,17,19,72,245,231,4,0.895,
1660,63,73,49,218,3527,3,0.863,
1661,81,103,40,195,6463,4,0.786,
1662,91,109,35,189,7683,3,0.835,
1663,83,105,39,193,6723,5,0.790,
1664,71,141,45,157,7799,3,0.504,
1665,57,181,52,117,8133,4,0.315,
1666,29,249,66,49,5905,3,0.116,
1667,9,259,75,39,2111,3,0.035,
1668,3,274,78,22,818,2,0.011,
1669,3,273,78,23,531,2,0.011,
1670,3,278,78,17,133,2,0.011,
1671,17,16,32,17,173,12,1.063,
1672,19,13,31,19,175,12,1.462,
1673,13,18,34,17,173,11,0.722,
1674,13,18,34,17,169,13,0.722,
1675,19,12,31,20,175,10,1.583,
1676,17,14,32,19,166,8,1.214,
1677,11,19,35,16,172,12,0.579,
1678,17,16,32,18,176,14,1.063,
1679,19,13,31,19,176,11,1.462,
1680,13,19,34,16,174,13,0.684,
1681,12,18,35,17,171,10,0.667,
1682,19,13,31,19,180,12,1.462,
1683,17,15,32,18,163,8,1.133,
1684,12,19,35,16,174,12,0.632,
1685,28,23,26,14,420,15,1.217,
1686,21,27,30,12,390,13,0.778,
1687,18,29,31,11,392,13,0.621,
1688,20,29,31,11,378,14,0.690,
1689,25,24,28,14,378,14,1.042,
1690,30,19,26,16,395,14,1.579,
1691,30,19,26,16,392,14,1.579,
1692,28,21,27,15,394,14,1.333,
1693,21,27,30,12,389,13,0.778,
1694,18,29,32,11,393,13,0.621,
1695,20,29,30,11,378,14,0.690,
1696,25,24,28,13,378,14,1.042,
1697,30,19,25,16,396,14,1.579,
1698,30,19,25,16,391,14,1.579,
1699,180,38,1,70,6483,5,4.737,
1700,182,175,0,0,26204,5,1.040,
1701,15,45,85,44,104,3,0.333,
1702,39,61,74,38,245,3,0.639,
1703,55,72,65,35,285,3,0.764,
1704,66,82,60,30,240,3,0.805,
1705,82,91,56,30,186,3,0.901,
1706,96,102,51,30,135,2,0.941,
1707,106,105,48,35,81,2,1.010,
1708,111,107,45,40,40,1,1.037,
1709,112,111,45,44,14,1,1.009,
1710,101,107,56,48,2,1,0.944,
1711,17,19,72,245,231,4,0.895,
1712,63,73,49,218,3527,3,0.863,
1713,81,103,40,195,6463,4,0.786,
1714,91,122,35,176,7803,10,0.746,
1715,83,127,39,171,7038,12,0.654,
1716,63,129,49,162,4295,12,0.488,
1717,53,118,55,146,919,13,0.449,
1718,26,55,67,126,583,8,0.473,
1719,48,56,57,101,706,9,0.857,
1720,58,53,52,82,768,10,1.094,
1721,53,54,55,74,688,10,0.981,
1722,26,55,67,71,583,6,0.473,
1723,48,56,57,71,706,3,0.857,
1724,60,55,51,73,1027,2,1.091,
1725,55,56,54,72,540,3,0.982,
1726,42,62,62,64,315,4,0.677,
1727,54,67,56,57,283,4,0.806,
1728,60,50,53,64,237,4,1.200,
1729,63,51,51,71,130,3,1.235,
1730,66,51,49,78,51,3,1.294,
1731,3,3,49,90,5,2,1.000,
